1.29634
1.29614
1.29589
1.29594
1.29586
1.29541
1.29849
1.29841
1.29821
1.29822
1.29827
1.29972
1.30194
1.30385
1.30359
1.30219
1.30304
1.30409
1.2982
1.29895
1.29566
1.2925
1.29249
1.29159
1.2978
1.29914
1.29812
1.29478
1.29444
1.29836
1.29667
1.29694
1.29665
1.29635
1.29549
1.29639
1.29632
1.29467
1.29399
1.29372
1.29315
1.29182
